,loss,output1_loss,output2_loss,output1_acc,output1_recall,output2_acc,output2_recall,val_loss,val_output1_loss,val_output2_loss,val_output1_acc,val_output1_recall,val_output2_acc,val_output2_recall
0,4.100779473781586,1.9316569566726685,2.169105052947998,0.2967650890350342,0.018953539431095123,0.08786365389823914,0.0,3.988449203674062,1.880593180656433,2.110246419906616,0.3431747257709503,0.0,0.08075720816850662,0.0
1,3.988623797893524,1.869379997253418,2.1192264556884766,0.3550260663032532,7.598783849971369e-05,0.07234042882919312,0.0,4.006614084167587,1.8568601608276367,2.152993679046631,0.36314693093299866,0.00017367141845170408,0.0460229255259037,0.0
2,3.976969301700592,1.8606116771697998,2.1163406372070312,0.36612027883529663,6.513243715744466e-05,0.07801780104637146,0.0,3.967242895459582,1.8651647567749023,2.1017699241638184,0.37096214294433594,0.0,0.09517193585634232,0.0
3,3.960393190383911,1.8451125621795654,2.1152632236480713,0.37173253297805786,3.256621857872233e-05,0.06803082674741745,0.0,3.9562458587877036,1.861445426940918,2.0988895893096924,0.37321987748146057,0.0,0.11184439063072205,0.0
4,3.947423994541168,1.8495479822158813,2.0978589057922363,0.3785931468009949,1.0855405889742542e-05,0.1081089898943901,0.0,3.9500248976240724,1.8334156274795532,2.119825601577759,0.36366793513298035,0.0,0.06547412276268005,0.0
